대학ID,학년도,모집단위,전형명,전형유형,모집인원,지원자수
153,2025,프랑스어문학전공,학생부종합(기회균형),학생부종합,2,10
153,2025,프랑스어문학전공,학생부종합(농어촌),학생부종합,3,12
153,2025,철학과,학생부교과(지역균형),학생부교과,7,48
153,2025,철학과,학생부종합(CAU융합형인재),학생부종합,25,302
153,2025,철학과,논술(논술전형),논술,14,834
153,2025,철학과,학생부종합(기회균형),학생부종합,1,6
153,2025,역사학과,학생부교과(지역균형),학생부교과,14,89
153,2025,역사학과,학생부종합(CAU융합형인재),학생부종합,7,88
153,2025,정치국제학과,학생부교과(지역균형),학생부교과,13,113
153,2025,정치국제학과,학생부종합(CAU융합형인재),학생부종합,18,261
153,2025,정치국제학과,논술(논술전형),논술,4,222
153,2025,정치국제학과,학생부종합(기회균형),학생부종합,4,41
153,2025,정치국제학과,학생부종합(농어촌),학생부종합,2,18
153,2025,공공인재학부,학생부교과(지역균형),학생부교과,11,69
153,2025,공공인재학부,학생부종합(CAU융합형인재),학생부종합,8,189
153,2025,공공인재학부,학생부종합(CAU탐구형인재),학생부종합,6,38
153,2025,공공인재학부,논술(논술전형),논술,13,1171
153,2025,심리학과,학생부교과(지역균형),학생부교과,4,23
153,2025,심리학과,논술(논술전형),논술,6,284
153,2025,문헌정보학과,학생부교과(지역균형),학생부교과,8,70
153,2025,문헌정보학과,학생부종합(CAU융합형인재),학생부종합,10,91
153,2025,문헌정보학과,학생부종합(기회균형),학생부종합,1,7
153,2025,문헌정보학과,학생부종합(농어촌),학생부종합,3,12
153,2025,사회복지학부,학생부교과(지역균형),학생부교과,3,40
153,2025,사회복지학부,학생부종합(CAU융합형인재),학생부종합,20,313
153,2025,사회복지학부,논술(논술전형),논술,15,928
153,2025,사회복지학부,학생부종합(기회균형),학생부종합,2,14
153,2025,미디어커뮤니케이션학부,학생부종합(CAU융합형인재),학생부종합,14,201
153,2025,미디어커뮤니케이션학부,학생부종합(CAU탐구형인재),학생부종합,2,27
153,2025,미디어커뮤니케이션학부,논술(논술전형),논술,10,687
153,2025,미디어커뮤니케이션학부,학생부종합(기회균형),학생부종합,2,17
153,2025,미디어커뮤니케이션학부,학생부종합(농어촌),학생부종합,2,11
153,2025,도시계획·부동산학과,학생부교과(지역균형),학생부교과,13,128
153,2025,도시계획·부동산학과,학생부종합(CAU융합형인재),학생부종합,14,282
153,2025,도시계획·부동산학과,논술(논술전형),논술,12,762
153,2025,도시계획·부동산학과,학생부종합(기회균형),학생부종합,1,10
153,2025,경영학부,학생부교과(지역균형),학생부교과,6,45
153,2025,경영학부,학생부종합(CAU융합형인재),학생부종합,13,161
153,2025,경영학부,학생부종합(기회균형),학생부종합,4,50
153,2025,경영학부,학생부종합(농어촌),학생부종합,1,9
153,2025,경제학부,학생부종합(CAU융합형인재),학생부종합,8,153
153,2025,경제학부,학생부종합(CAU탐구형인재),학생부종합,4,45
153,2025,경제학부,논술(논술전형),논술,7,307
153,2025,경제학부,학생부종합(기회균형),학생부종합,1,5
153,2025,응용통계학과,학생부교과(지역균형),학생부교과,9,44
153,2025,응용통계학과,학생부종합(CAU융합형인재),학생부종합,9,58
153,2025,응용통계학과,논술(논술전형),논술,8,231
153,2025,응용통계학과,학생부종합(기회균형),학생부종합,2,15
153,2025,응용통계학과,학생부종합(농어촌),학생부종합,2,15
153,2025,광고홍보학과,학생부교과(지역균형),학생부교과,7,74
153,2025,광고홍보학과,학생부종합(CAU융합형인재),학생부종합,10,223
153,2025,광고홍보학과,논술(논술전형),논술,7,639
153,2025,물리학과,학생부교과(지역균형),학생부교과,13,73
153,2025,물리학과,학생부종합(CAU융합형인재),학생부종합,6,103
153,2025,물리학과,논술(논술전형),논술,12,549
153,2025,물리학과,학생부종합(기회균형),학생부종합,4,43
153,2025,물리학과,학생부종합(농어촌),학생부종합,1,8
153,2025,화학과,학생부교과(지역균형),학생부교과,5,32
153,2025,화학과,학생부종합(CAU융합형인재),학생부종합,9,102
153,2025,화학과,학생부종합(기회균형),학생부종합,2,12
153,2025,화학과,학생부종합(농어촌),학생부종합,1,6
153,2025,생명과학과,학생부교과(지역균형),학생부교과,5,44
153,2025,생명과학과,학생부종합(CAU융합형인재),학생부종합,13,157
153,2025,생명과학과,학생부종합(CAU탐구형인재),학생부종합,8,82
153,2025,생명과학과,논술(논술전형),논술,9,634
153,2025,생명과학과,학생부종합(기회균형),학생부종합,1,7
153,2025,수학과,학생부교과(지역균형),학생부교과,12,67
153,2025,수학과,학생부종합(CAU융합형인재),학생부종합,13,157
153,2025,수학과,학생부종합(CAU탐구형인재),학생부종합,8,68
153,2025,수학과,논술(논술전형),논술,14,636
153,2025,수학과,학생부종합(기회균형),학생부종합,1,7
153,2025,사회기반시스템공학부,학생부교과(지역균형),학생부교과,15,83
153,2025,사회기반시스템공학부,학생부종합(CAU융합형인재),학생부종합,7,114
153,2025,사회기반시스템공학부,학생부종합(CAU탐구형인재),학생부종합,6,37
153,2025,사회기반시스템공학부,학생부종합(농어촌),학생부종합,2,19
153,2025,건축학부,학생부교과(지역균형),학생부교과,6,59
153,2025,건축학부,학생부종합(CAU융합형인재),학생부종합,13,174
153,2025,건축학부,학생부종합(기회균형),학생부종합,1,9
153,2025,화학신소재공학부,학생부교과(지역균형),학생부교과,13,92
153,2025,화학신소재공학부,학생부종합(CAU융합형인재),학생부종합,17,400
153,2025,화학신소재공학부,학생부종합(CAU탐구형인재),학생부종합,10,59
153,2025,화학신소재공학부,논술(논술전형),논술,11,638
153,2025,화학신소재공학부,학생부종합(기회균형),학생부종합,4,44
153,2025,화학신소재공학부,학생부종합(농어촌),학생부종합,1,11
153,2025,기계공학부,학생부교과(지역균형),학생부교과,9,57
153,2025,기계공학부,학생부종합(CAU융합형인재),학생부종합,15,381
153,2025,기계공학부,학생부종합(CAU탐구형인재),학생부종합,7,54
153,2025,기계공학부,논술(논술전형),논술,2,143
153,2025,전자전기공학부,학생부교과(지역균형),학생부교과,6,50
153,2025,전자전기공학부,학생부종합(CAU융합형인재),학생부종합,6,69
153,2025,전자전기공학부,학생부종합(CAU탐구형인재),학생부종합,4,26
153,2025,전자전기공학부,학생부종합(기회균형),학생부종합,4,43
153,2025,전자전기공학부,학생부종합(농어촌),학생부종합,1,8
153,2025,소프트웨어학부,학생부교과(지역균형),학생부교과,14,170
153,2025,소프트웨어학부,학생부종합(CAU융합형인재),학생부종합,11,326
153,2025,소프트웨어학부,학생부종합(CAU탐구형인재),학생부종합,7,64
153,2025,소프트웨어학부,학생부종합(기회균형),학생부종합,1,11
153,2025,AI학과,학생부교과(지역균형),학생부교과,4,40
153,2025,AI학과,학생부종합(CAU융합형인재),학생부종합,16,552
153,2025,AI학과,논술(논술전형),논술,6,216
153,2025,약학부,학생부종합(CAU융합형인재),학생부종합,9,372
153,2025,약학부,학생부종합(CAU탐구형인재),학생부종합,4,78
153,2025,약학부,논술(논술전형),논술,4,486
153,2025,의학부,학생부교과(지역균형),학생부교과,10,209
153,2025,의학부,학생부종합(CAU융합형인재),학생부종합,6,252
153,2025,의학부,학생부종합(CAU탐구형인재),학생부종합,3,61
153,2025,의학부,논술(논술전형),논술,5,648
153,2025,의학부,학생부종합(기회균형),학생부종합,2,59
153,2025,간호학과,학생부교과(지역균형),학생부교과,10,206
153,2025,간호학과,학생부종합(CAU융합형인재),학생부종합,6,81
153,2025,간호학과,논술(논술전형),논술,10,824
153,2025,유아교육과,학생부교과(지역균형),학생부교과,12,100
153,2025,유아교육과,학생부종합(CAU융합형인재),학생부종합,13,193
153,2025,유아교육과,학생부종합(CAU탐구형인재),학생부종합,4,80
153,2025,유아교육과,학생부종합(기회균형),학생부종합,1,15
153,2025,체육교육과,실기/실적(실기형),실기/실적,17,260
153,2025,디자인학부,실기/실적(실기형),실기/실적,28,349
153,2025,공연영상창작학부,실기/실적(실기형),실기/실적,13,145
153,2026,국어국문학과,학생부교과(지역균형),학생부교과,10,110
153,2026,국어국문학과,학생부종합(CAU융합형인재),학생부종합,12,239
153,2026,국어국문학과,학생부종합(기회균형),학생부종합,1,6
153,2026,영어영문학과,학생부교과(지역균형),학생부교과,10,56
153,2026,영어영문학과,학생부종합(CAU융합형인재),학생부종합,5,52
153,2026,영어영문학과,논술(논술전형),논술,6,434
153,2026,영어영문학과,학생부종합(기회균형),학생부종합,4,23
153,2026,영어영문학과,학생부종합(농어촌),학생부종합,3,28
153,2026,독일어문학전공,학생부종합(CAU융합형인재),학생부종합,15,165
153,2026,독일어문학전공,학생부종합(CAU탐구형인재),학생부종합,6,56
153,2026,독일어문학전공,논술(논술전형),논술,3,183
153,2026,프랑스어문학전공,학생부교과(지역균형),학생부교과,9,81
153,2026,프랑스어문학전공,학생부종합(CAU융합형인재),학생부종합,15,144
153,2026,프랑스어문학전공,논술(논술전형),논술,6,259
153,2026,프랑스어문학전공,학생부종합(기회균형),학생부종합,2,10
153,2026,프랑스어문학전공,학생부종합(농어촌),학생부종합,3,13
153,2026,철학과,학생부교과(지역균형),학생부교과,7,50
153,2026,철학과,학생부종합(CAU융합형인재),학생부종합,25,415
153,2026,철학과,논술(논술전형),논술,16,1204
153,2026,철학과,학생부종합(기회균형),학생부종합,2,16
153,2026,역사학과,학생부교과(지역균형),학생부교과,14,89
153,2026,역사학과,학생부종합(CAU융합형인재),학생부종합,7,115
153,2026,정치국제학과,학생부교과(지역균형),학생부교과,10,116
153,2026,정치국제학과,학생부종합(CAU융합형인재),학생부종합,18,201
153,2026,정치국제학과,논술(논술전형),논술,5,340
153,2026,정치국제학과,학생부종합(기회균형),학생부종합,3,27
153,2026,정치국제학과,학생부종합(농어촌),학생부종합,2,17
153,2026,공공인재학부,학생부종합(CAU융합형인재),학생부종합,7,151
153,2026,공공인재학부,학생부종합(CAU탐구형인재),학생부종합,6,47
153,2026,공공인재학부,논술(논술전형),논술,13,1205
153,2026,심리학과,학생부교과(지역균형),학생부교과,5,37
153,2026,심리학과,논술(논술전형),논술,5,275
153,2026,문헌정보학과,학생부교과(지역균형),학생부교과,8,98
153,2026,문헌정보학과,학생부종합(CAU융합형인재),학생부종합,11,138
153,2026,문헌정보학과,학생부종합(기회균형),학생부종합,1,6
153,2026,문헌정보학과,학생부종합(농어촌),학생부종합,3,17
153,2026,사회복지학부,학생부교과(지역균형),학생부교과,3,49
153,2026,사회복지학부,학생부종합(CAU융합형인재),학생부종합,23,337
153,2026,사회복지학부,논술(논술전형),논술,15,780
