대학ID,학년도,학과명,계열,모집인원,지원자,입학자
145,2026,스마트전기제어공학과,공학계열,25,50,12
145,2026,스마트ICT융합공학과,공학계열,25,55,14
145,2026,식품공학과,자연계열,34,197,34
145,2026,식품영양과학부,자연계열,59,441,59
145,2026,신소재공학부,공학계열,71,332,71
145,2026,심리학과,인문계열,24,586,24
145,2026,약학부,의약계열,65,528,65
145,2026,에너지자원공학과,공학계열,31,210,31
145,2026,역사교육과,교육계열,19,176,19
145,2026,영어교육과,교육계열,26,178,26
145,2026,영어영문학과,인문계열,48,300,48
145,2026,원예생명공학과,자연계열,28,308,28
145,2026,유아교육과,교육계열,16,130,16
145,2026,윤리교육과,교육계열,15,150,15
145,2026,융합바이오시스템기계공학과,공학계열,49,331,50
145,2026,음악교육과,교육계열,20,82,20
145,2026,음악학과,예체능계열,59,165,58
145,2026,응용생물학과,자연계열,27,245,27
145,2026,응용식물학과,자연계열,28,193,28
145,2026,의공학부,의약계열,51,221,50
145,2026,의류학과,자연계열,39,232,39
145,2026,의학과,의약계열,126,1024,126
145,2026,인공지능학부,공학계열,140,758,140
145,2026,일어일문학과,인문계열,44,317,44
145,2026,임산공학과,자연계열,25,261,25
145,2026,자율전공학부(1년),무전공,59,509,59
145,2026,자율전공학부(4년),무전공,54,859,53
145,2026,전기공학과,공학계열,48,292,48
145,2026,전자컴퓨터공학부,공학계열,209,920,209
145,2026,정치외교학과,사회계열,34,275,34
145,2026,조경학과,공학계열,28,234,28
145,2026,조선해양공학과,공학계열,23,200,23
145,2026,중어중문학과,인문계열,47,308,47
145,2026,지구과학교육과,교육계열,20,134,20
145,2026,지구환경과학부,자연계열,59,404,59
145,2026,지리교육과,교육계열,19,148,19
145,2026,지리학과,자연계열,24,166,24
145,2026,지역 · 바이오시스템공학과,자연계열,23,205,22
145,2026,창의융합학부,무전공,56,661,56
145,2026,철학과,인문계열,30,229,30
145,2026,체육교육과,교육계열,23,117,23
145,2026,토목공학과,공학계열,35,226,35
145,2026,통계학과,자연계열,20,186,20
145,2026,특수교육학부,교육계열,45,284,45
145,2026,해양수산광역,자연계열,129,466,124
145,2026,행정학과,사회계열,52,318,52
145,2026,화학공학부,공학계열,143,544,143
145,2026,화학과,자연계열,42,280,42
145,2026,화학교육과,교육계열,20,113,20
145,2026,환경에너지공학과,공학계열,36,260,36
146,2024,간호학과,의약계열,100,786,100
146,2024,건축공학과,공학계열,55,389,54
146,2024,경영학과,사회계열,113,626,114
146,2024,경제학부,사회계열,71,476,70
146,2024,고고문화인류학과,인문계열,26,180,26
146,2024,고분자나노공학과,공학계열,44,304,44
146,2024,공공인재학부,사회계열,35,158,35
146,2024,과학교육학부 물리교육전공,교육계열,16,93,16
146,2024,과학교육학부 생물교육전공,교육계열,16,91,16
146,2024,과학교육학부 지구과학교육전공,교육계열,16,88,16
146,2024,과학교육학부 화학교육전공,교육계열,16,80,16
146,2024,과학학과,자연계열,22,240,22
146,2024,교육학과,교육계열,16,105,16
146,2024,국어교육과,교육계열,22,121,22
146,2024,국어국문학과,인문계열,34,309,34
146,2024,국제이공학부,공학계열,62,206,62
146,2024,국제인문사회학부,사회계열,44,264,44
146,2024,기계공학과,공학계열,66,352,66
146,2024,기계설계공학부(기계설계공학전공),공학계열,53,315,53
146,2024,기계설계공학부(나노바이오기계시스템공학전공),공학계열,26,193,26
146,2024,기계시스템공학부,공학계열,76,410,76
146,2024,기타모집단위,인문계열,77,0,0
146,2024,농경제유통학부(농업경제학),사회계열,25,232,25
146,2024,농경제유통학부(식품유통학),사회계열,21,202,21
146,2024,농생명과학과,자연계열,20,12,11
146,2024,농생물학과,자연계열,32,290,32
146,2024,도시공학과,공학계열,23,132,23
146,2024,독어교육과,교육계열,11,64,11
146,2024,독일학과,인문계열,33,254,32
146,2024,동물생명공학과,자연계열,29,204,30
146,2024,동물자원과학과,자연계열,34,275,34
146,2024,목재응용과학과,자연계열,27,231,27
146,2024,무역학과,사회계열,101,691,101
146,2024,무용학과,예체능계열,23,54,23
146,2024,문헌정보학과,인문계열,34,259,34
146,2024,물리학과,자연계열,36,274,35
146,2024,미디어커뮤니케이션학과,사회계열,23,234,23
146,2024,미술학과,예체능계열,32,190,32
146,2024,바이오메디컬공학부,자연계열,43,246,43
146,2024,반도체과학기술학과,공학계열,81,477,81
146,2024,분자생물학과,자연계열,35,210,35
146,2024,사학과,인문계열,43,300,43
146,2024,사회복지학과,사회계열,30,343,30
146,2024,사회학과,사회계열,33,222,33
146,2024,산림환경과학과,자연계열,43,198,37
146,2024,산업디자인학과,예체능계열,37,370,37
146,2024,산업정보시스템공학과,공학계열,39,286,39
146,2024,생명공학부,자연계열,75,401,74
146,2024,생명과학과,자연계열,32,308,32
146,2024,생명자원융합학과,자연계열,29,30,18
146,2024,생물산업기계공학과,자연계열,30,285,30
146,2024,생물환경화학과,자연계열,35,333,35
146,2024,생태조경디자인학과,자연계열,29,206,29
146,2024,소프트웨어공학과,공학계열,40,238,39
146,2024,수의예과,자연계열,52,581,52
146,2024,수학과,자연계열,27,123,27
146,2024,수학교육과,교육계열,22,116,22
146,2024,스마트팜학과,자연계열,31,211,31
146,2024,스페인?중남미학과,인문계열,37,300,35
146,2024,스포츠과학과,예체능계열,15,86,15
146,2024,식품공학과,자연계열,48,344,49
146,2024,식품영양학과,자연계열,35,362,34
146,2024,신소재공학부 금속시스템공학전공,공학계열,39,234,39
146,2024,신소재공학부 전자재료공학전공,공학계열,42,273,42
146,2024,신소재공학부 정보소재공학전공,공학계열,41,263,41
146,2024,심리학과,인문계열,28,346,28
146,2024,아동학과(인문사회),사회계열,24,150,24
146,2024,약학과,의약계열,33,339,33
146,2024,양자시스템공학과,공학계열,16,87,16
146,2024,에코농산업벤처시스템학과,자연계열,30,18,15
146,2024,역사교육과,교육계열,13,77,13
146,2024,영어교육과,교육계열,22,132,22
146,2024,영어영문학과,인문계열,47,278,47
146,2024,원예학과,자연계열,31,302,30
146,2024,유기소재섬유공학과,공학계열,43,377,43
146,2024,윤리교육과,교육계열,16,144,16
146,2024,융합기술공학부(IT융합기전공학전공),공학계열,80,242,31
146,2024,융합기술공학부(IT응용시스템공학전공),공학계열,29,146,29
146,2024,음악과,예체능계열,27,119,27
146,2024,의류학과,자연계열,27,487,27
146,2024,의예과,의약계열,142,1295,142
146,2024,일반사회교육과,교육계열,13,87,13
146,2024,일본학과,인문계열,30,257,30
146,2024,작물생명과학과,자연계열,34,267,33
146,2024,전기공학과,공학계열,45,239,45
146,2024,전자공학부,공학계열,171,722,171
146,2024,정치외교학과,사회계열,53,352,53
146,2024,조경학과,공학계열,21,161,21
146,2024,주거환경학과,자연계열,29,302,29
146,2024,중어중문학과,인문계열,44,311,45
146,2024,지구환경과학과,자연계열,30,307,30
146,2024,지리교육과,교육계열,12,74,12
146,2024,지역건설공학과,공학계열,33,245,33
146,2024,지역산업학과,예체능계열,40,20,18
146,2024,철학과,인문계열,34,337,33
146,2024,체육교육과,교육계열,22,72,22
146,2024,치의예과,의약계열,40,424,40
146,2024,컴퓨터인공지능학부,공학계열,141,844,143
146,2024,토목/환경/자원?에너지공학부(자원?에너지공학전공),공학계열,42,272,42
146,2024,토목/환경/자원?에너지공학부(토목공학전공),공학계열,60,573,60
146,2024,토목/환경/자원?에너지공학부(환경공학전공),자연계열,41,323,41
146,2024,통계학과,자연계열,45,263,45
146,2024,프랑스·아프리카학과,인문계열,37,310,35
146,2024,한국음악학과,예체능계열,27,72,27
146,2024,한약자원학과,자연계열,24,206,24
146,2024,한옥학과,공학계열,20,23,11
146,2024,항공우주공학과,공학계열,39,313,37
146,2024,행정학과,사회계열,44,284,44
146,2024,화학공학부,공학계열,96,474,95
146,2024,화학과,자연계열,53,319,53
146,2024,회계학과,사회계열,59,368,59
146,2025,간호학과,의약계열,100,645,100
146,2025,경상계열,사회계열,340,2671,341
146,2025,고고문화인류학과,인문계열,18,116,18
146,2025,공학계열 1,공학계열,980,6379,925
146,2025,공학계열 2,공학계열,448,2120,449
146,2025,과학교육학부,교육계열,64,409,64
146,2025,교육학과,교육계열,16,117,16
146,2025,국어교육과,교육계열,22,257,22
146,2025,국어국문학과,인문계열,27,174,28
146,2025,국제이공학부,공학계열,32,226,32
146,2025,국제학부,사회계열,27,227,28
146,2025,기타모집단위,인문계열,80,0,0
146,2025,농생명과학과,자연계열,20,13,12
146,2025,농업생명과학계열,자연계열,423,3202,415
146,2025,독어교육과,교육계열,11,70,11
146,2025,독일학과,인문계열,25,368,24
146,2025,무용학과,예체능계열,22,58,22
146,2025,문헌정보학과,인문계열,24,211,24
146,2025,미술학과,예체능계열,30,198,30
146,2025,사학과,인문계열,31,213,31
146,2025,사회과교육학부,교육계열,54,439,54
146,2025,사회과학계열,사회계열,242,2317,242
146,2025,산업디자인학과,예체능계열,35,377,36
146,2025,생명자원융합학과,자연계열,29,44,20
146,2025,생활과학계열,자연계열,113,932,113
146,2025,수의예과(1년),자연계열,52,770,52
146,2025,수학교육과,교육계열,22,185,22
146,2025,스마트팜학과,자연계열,31,199,31
146,2025,스페인?중남미학과,인문계열,26,263,25
146,2025,스포츠과학과,예체능계열,15,122,16
146,2025,약학과,의약계열,33,572,33
146,2025,에코농산업벤처시스템학과,자연계열,30,20,19
146,2025,영어교육과,교육계열,22,141,22
146,2025,영어영문학과,인문계열,35,217,35
146,2025,융합자율전공학부 1,무전공,134,761,134
146,2025,융합자율전공학부 2,무전공,26,175,26
146,2025,음악과,예체능계열,25,143,25
146,2025,의예과,의약계열,171,1561,171
146,2025,인문계열,인문계열,90,503,89
146,2025,일본학과,인문계열,22,362,22
146,2025,자연과학계열 1,자연계열,191,1198,189
146,2025,자연과학계열 2,자연계열,162,823,162
146,2025,중어중문학과,인문계열,32,248,32
146,2025,지역산업학과,예체능계열,40,14,12
146,2025,철학과,인문계열,24,390,24
146,2025,체육교육과,교육계열,22,86,22
146,2025,치의예과,의약계열,40,566,40
146,2025,프랑스·아프리카학과,인문계열,27,198,25
146,2025,한국음악학과,예체능계열,27,90,26
146,2025,한옥학과,공학계열,20,18,12
146,2025,환경생명자원계열,자연계열,101,580,101
146,2026,간호학과,의약계열,100,754,100
146,2026,경상계열,사회계열,347,2449,347
146,2026,고고문화인류학과,인문계열,18,145,18
146,2026,공학계열 1,공학계열,947,5348,886
146,2026,공학계열 2,공학계열,496,2682,496
146,2026,과학교육학부,교육계열,64,373,64
146,2026,교육학과,교육계열,16,230,16
146,2026,국어교육과,교육계열,22,173,22
146,2026,국어국문학과,인문계열,28,199,28
146,2026,국제이공학부,공학계열,27,143,27
146,2026,국제학부,사회계열,40,262,40
146,2026,글로컬커머스학과,사회계열,70,102,70
146,2026,기타모집단위,인문계열,81,0,0
146,2026,농생명과학과,자연계열,20,11,11
146,2026,농업생명과학계열,자연계열,430,3405,422
146,2026,독어교육과,교육계열,11,98,11
146,2026,독일학과,인문계열,24,255,23
146,2026,무용학과,예체능계열,21,37,21
146,2026,문헌정보학과,인문계열,24,233,24
146,2026,미술학과,예체능계열,30,267,30
146,2026,사학과,인문계열,31,265,31
146,2026,사회과교육학부,교육계열,54,476,54
146,2026,사회과학계열,사회계열,247,1891,246
146,2026,산업디자인학과,예체능계열,34,399,34
146,2026,생명자원융합학과,자연계열,29,28,13
146,2026,생활과학계열,자연계열,115,1122,115
146,2026,수의예과(1년),자연계열,52,514,52
146,2026,수학교육과,교육계열,22,265,22
146,2026,스마트팜학과,자연계열,31,500,31
146,2026,스페인·중남미학과,인문계열,26,379,24
146,2026,스포츠과학과,예체능계열,16,97,17
146,2026,약학과,의약계열,33,323,33
146,2026,에코농산업벤처시스템학과,자연계열,30,21,17
146,2026,영어교육과,교육계열,22,217,22
146,2026,영어영문학과,인문계열,34,262,34
146,2026,융합자율전공학부 1,무전공,134,1728,133
146,2026,융합자율전공학부 2,무전공,26,520,26
146,2026,음악과,예체능계열,26,143,26
146,2026,의예과,의약계열,142,1276,142
146,2026,이차전지공학과,공학계열,30,227,30
146,2026,인문계열,인문계열,90,767,89
146,2026,일본학과,인문계열,22,214,22
146,2026,자연과학계열 1,자연계열,191,1468,190
146,2026,자연과학계열 2,자연계열,163,1422,163
146,2026,중어중문학과,인문계열,32,293,32
146,2026,지역산업학과,예체능계열,40,6,5
146,2026,철학과,인문계열,25,311,25
146,2026,첨단방위산업학과,공학계열,20,172,20
146,2026,체육교육과,교육계열,22,84,22
146,2026,치의예과,의약계열,40,399,40
146,2026,프랑스·아프리카학과,인문계열,27,215,27
146,2026,한국어학과,인문계열,70,97,70
146,2026,한국음악학과,예체능계열,25,126,25
146,2026,한옥학과,공학계열,20,11,2
146,2026,환경생명자원계열,자연계열,100,1059,100
146,2026,K-엔터테인먼트학과,예체능계열,31,69,31
147,2024,초등교육과,교육계열,308,1247,0
147,2025,초등교육과,교육계열,276,1322,272
147,2026,초등교육과,교육계열,274,1666,266
148,2024,가정교육과,교육계열,32,94,30
148,2024,간호학과,의약계열,87,1201,88
148,2024,건축공학과,공학계열,45,211,43
